id,date,user,pc,activity
{C4V2-P7ZW26PE-3327YJLW},1/5/2010 11:30,DTAA/MQL0135,PC-4656,Connect
{B6L9-C1YA69BE-3394TKOF},1/5/2010 11:32,DTAA/MIC0914,PC-3326,Connect
{C6I3-E6YZ78QC-8080GTBG},1/5/2010 11:42,DTAA/SAH0192,PC-4079,Disconnect
{K9Z3-R7AG83RE-1748AOGS},1/5/2010 11:48,DTAA/DAV0579,PC-1701,Disconnect
{I5Z5-F0WS67DV-9017QCAM},1/5/2010 11:59,DTAA/JLL0301,PC-0807,Connect
{Z9N3-Y3DJ48SD-8084JITC},1/5/2010 12:02,DTAA/MMH0612,PC-2886,Connect
{F4C3-X6TW06FR-6690VKJK},1/5/2010 12:04,DTAA/SJH0588,PC-2512,Connect
{W2C2-I0BQ51MD-1044DGPT},1/5/2010 12:13,DTAA/ZKH0388,PC-1021,Connect
{I6U9-J8BE71YQ-4578YDYT},1/5/2010 12:15,DTAA/JGB0062,PC-3269,Disconnect
{N7F0-M5CD93IS-0804GCVB},1/5/2010 12:15,DTAA/PIP0746,PC-0416,Connect
{P6E0-M6IT88KC-8710AOMG},1/5/2010 12:16,DTAA/AJA0220,PC-3872,Connect
{S5F5-U6BR03XN-0844ZPQQ},1/5/2010 12:20,DTAA/CPP0761,PC-2665,Disconnect
{I8N3-F0SU44BQ-4288GXSV},1/5/2010 12:20,DTAA/GNH0394,PC-2161,Disconnect
{L1A8-D9RB35UJ-8583WDCV},1/5/2010 12:22,DTAA/JAM0392,PC-0209,Connect
{V5P9-E9IL58YU-0144WNVP},1/5/2010 12:22,DTAA/ODW0839,PC-1940,Connect
{I2V0-O5BM07TK-5754YPVU},1/5/2010 12:28,DTAA/GSL0697,PC-3442,Connect
{O3A7-W2MI13IU-8961IGNU},1/5/2010 12:29,DTAA/GHC0041,PC-1139,Connect
{K1A9-F5PK61OZ-1268FSUG},1/5/2010 12:31,DTAA/CAC0854,PC-0303,Connect
{J8U2-K8VQ80FR-0271ZDII},1/5/2010 12:38,DTAA/JBS0483,PC-4011,Connect
{I9C2-Y8SV79AX-6088DIXI},1/5/2010 12:39,DTAA/OYR0801,PC-0088,Connect
{N6Q3-M7AI84WY-8318GJFN},1/5/2010 12:41,DTAA/CSC0297,PC-2848,Connect
{Z1O2-I6SD86QM-9534ZKKS},1/5/2010 12:45,DTAA/JNF0543,PC-1389,Connect
{Z1A0-L0LI52UY-5401EJWU},1/5/2010 12:55,DTAA/DIS0382,PC-2501,Connect
{J0H9-G9GE31AE-7137LRNX},1/5/2010 12:57,DTAA/DIS0382,PC-2501,Disconnect
{O2K5-I0LY80UR-2637DGRY},1/5/2010 12:59,DTAA/CTH0856,PC-4677,Connect
{I0P2-M8HQ66NP-3229HSSE},1/5/2010 13:07,DTAA/JAM0392,PC-0209,Disconnect
{A2N7-A8NS27GW-8406KEGZ},1/5/2010 13:12,DTAA/RBC0879,PC-1261,Connect
{R4I0-V6HL19NE-3972MTDK},1/5/2010 13:13,DTAA/PXB0069,PC-1972,Connect
{C2B4-A2TZ61CI-0939ZNCR},1/5/2010 13:13,DTAA/JAD0531,PC-0578,Connect
{A2O9-Y0II23PS-8723PZEP},1/5/2010 13:15,DTAA/MQL0135,PC-4656,Disconnect
{P4V0-W2CI23QT-0575XQHV},1/5/2010 13:23,DTAA/BGF0236,PC-1848,Connect
{B0G7-Z9AM79FZ-9175UFPC},1/5/2010 13:25,DTAA/CTH0856,PC-4677,Disconnect
{W1Y2-E2TY74QJ-6755PTYX},1/5/2010 13:26,DTAA/WMJ0364,PC-4532,Connect
{F7Y4-K1YF64NS-5422OZJD},1/5/2010 13:27,DTAA/BJC0569,PC-2588,Disconnect
{B5I3-X0PV92AD-0122XWQL},1/5/2010 13:28,DTAA/BGF0236,PC-1848,Disconnect
{X5Y4-P4NK97YQ-9443VXZA},1/5/2010 13:28,DTAA/QKR0651,PC-4881,Disconnect
{Z5X7-B0BZ70ZQ-8860QQRJ},1/5/2010 13:35,DTAA/AFR0646,PC-0323,Connect
{C4X7-I1OF95MB-5006TCKG},1/5/2010 13:36,DTAA/HKM0260,PC-4359,Connect
{J7P8-V6IY93EG-5305XHJC},1/5/2010 13:36,DTAA/LPG0099,PC-2359,Connect
{D8O1-J6YO42ZV-8254DLGW},1/5/2010 13:38,DTAA/CJW0317,PC-1900,Connect
{L5G6-Y5TZ61VK-5500FEVP},1/5/2010 13:45,DTAA/AJC0399,PC-1746,Connect
{J5S2-U4HG05YY-7475WCMM},1/5/2010 13:46,DTAA/DDK0417,PC-0980,Connect
{E7Q6-Y4YQ91KL-6886VDRN},1/5/2010 13:57,DTAA/MIK0034,PC-0845,Disconnect
{L0C0-C5BN62MM-5587GRQD},1/5/2010 13:59,DTAA/GSL0697,PC-3442,Disconnect
{Q0Q0-H2IN25XN-5396XLZK},1/5/2010 14:00,DTAA/GVH0277,PC-3870,Connect
{K6G9-J1HX95IC-9195QIDY},1/5/2010 14:04,DTAA/ZKH0388,PC-1021,Disconnect
{F6V5-I9KR97SO-4478JRBB},1/5/2010 14:07,DTAA/VCG0663,PC-2219,Connect
{N9E3-Z9RP83JZ-7268VURE},1/5/2010 14:08,DTAA/AJB0370,PC-0054,Disconnect
{W5X7-F8WP69WV-7856PJIU},1/5/2010 14:09,DTAA/LTM0418,PC-4820,Connect
{F3O4-J0HX10ZF-3810RPLV},1/5/2010 14:12,DTAA/SKW0871,PC-1529,Connect
{L9E4-A7JV51DI-5387HERM},1/5/2010 14:14,DTAA/LCK0666,PC-3245,Connect
{Q6R1-L1DP63WT-6701FXJN},1/5/2010 14:19,DTAA/JNF0543,PC-1389,Disconnect
{Z9M9-J5ZX27UG-0252IRDL},1/5/2010 14:25,DTAA/HBL0517,PC-1343,Disconnect
{Y6A4-Y0CP13PY-0580IYRC},1/5/2010 14:29,DTAA/LPG0099,PC-2359,Disconnect
{U7O5-Z7ES99WC-3228PRBX},1/5/2010 14:30,DTAA/KSW0597,PC-3787,Connect
{Z3B5-G8NO89NS-8978HRXZ},1/5/2010 14:33,DTAA/MCM0346,PC-2974,Connect
{N7V6-Z3JI63BJ-0856CNIO},1/5/2010 14:33,DTAA/TNB0740,PC-2015,Disconnect
{E1N6-W8GZ35LW-3671JAMI},1/5/2010 14:33,DTAA/SPK0818,PC-1938,Connect
{S8E3-P0JR32VH-4488FAOB},1/5/2010 14:34,DTAA/AJC0266,PC-4661,Connect
{W7I5-P7MV56YY-5219TMUH},1/5/2010 14:37,DTAA/MMF0289,PC-1734,Connect
{R9R9-L8YR05HE-7011AFWG},1/5/2010 14:39,DTAA/SPK0818,PC-1938,Disconnect
{Y7J0-J9BB24BF-5203CUJA},1/5/2010 14:42,DTAA/AJC0266,PC-4661,Disconnect
{R2B0-A1NE21UQ-8519YWHG},1/5/2010 14:45,DTAA/MVW0630,PC-2005,Disconnect
{U2K9-A7XC81IA-8520KDFJ},1/5/2010 14:47,DTAA/WMJ0364,PC-4532,Disconnect
{Q1B5-V5GF32ZT-7714UESZ},1/5/2010 14:48,DTAA/TLB0017,PC-0053,Connect
{Z2Y8-A7OF69IZ-9881YNHO},1/5/2010 14:57,DTAA/HNF0812,PC-4760,Connect
{G6P0-I0AX88JP-1027SGUT},1/5/2010 14:58,DTAA/SLC0778,PC-3199,Connect
{X8V5-E8BB82VC-3593NOUG},1/5/2010 15:01,DTAA/FDP0500,PC-4873,Connect
{W7A3-T2UY17OI-0963TDBD},1/5/2010 15:06,DTAA/LCK0666,PC-3245,Disconnect
{C0N2-K4RW07DD-1529MZWL},1/5/2010 15:07,DTAA/MMF0289,PC-1734,Disconnect
{Q4F4-V6YM09ZN-7650TSCU},1/5/2010 15:09,DTAA/NSP0910,PC-4479,Disconnect
{R6J3-M0NM68NX-0135SJRM},1/5/2010 15:11,DTAA/HNF0812,PC-4760,Disconnect
{J4K1-H2GQ46RU-0147MEQI},1/5/2010 15:19,DTAA/TLB0017,PC-0053,Disconnect
{T0S7-S0QS09BU-1261LLFN},1/5/2010 15:21,DTAA/JMS0793,PC-3179,Connect
{O8T0-E5MO67BN-6912UXJR},1/5/2010 15:21,DTAA/JMS0793,PC-3179,Disconnect
{U1A8-O7GS78GF-9902DGAU},1/5/2010 15:23,DTAA/SLC0778,PC-3199,Disconnect
{H0Q4-I8OJ73UB-8860KGRV},1/5/2010 15:24,DTAA/AFR0646,PC-0323,Disconnect
{X3M0-N9WQ14UL-5475EHNW},1/5/2010 15:26,DTAA/FDP0500,PC-4873,Disconnect
{P1U2-N6AP17CI-3920HKFQ},1/5/2010 15:26,DTAA/FFP0721,PC-0690,Disconnect
{B4E5-O6LW48ZH-9179WCDL},1/5/2010 15:26,DTAA/CSC0297,PC-2848,Disconnect
{L4C5-D6IG08YL-7363FWHR},1/5/2010 15:28,DTAA/CJW0317,PC-1900,Disconnect
{F9S9-Z3DA15JU-2151PQAK},1/5/2010 15:28,DTAA/SJH0588,PC-2512,Disconnect
{J9G7-H9SD01FY-2857MMGO},1/5/2010 15:29,DTAA/HKM0260,PC-4359,Disconnect
{Y4C1-R6DD59XZ-5490WRHD},1/5/2010 15:31,DTAA/SKW0871,PC-1529,Disconnect
{H4G8-S7HI67FS-9926YALQ},1/5/2010 15:40,DTAA/KKW0676,PC-4445,Disconnect
{F7J4-D0MF18WR-7188USLG},1/5/2010 15:41,DTAA/RVS0852,PC-2420,Connect
{D2Q1-V3WR56CF-0182UYRE},1/5/2010 15:44,DTAA/WDW0485,PC-3096,Connect
{A5D2-N0YF43KO-5074ATSN},1/5/2010 15:48,DTAA/JAD0531,PC-0578,Disconnect
{I3Z3-V8ZZ35NU-7432HQTT},1/5/2010 15:50,DTAA/WDW0485,PC-3096,Disconnect
{V7K8-G8QN92NC-5988WQSP},1/5/2010 16:02,DTAA/ABB0272,PC-0726,Connect
{Z9P1-J5LT73SY-0188PCGM},1/5/2010 16:03,DTAA/JLM0053,PC-1334,Connect
{T7C8-K7UD24BO-3793ELAM},1/5/2010 16:03,DTAA/LRH0747,PC-2216,Connect
{H3L2-F0QV53NR-4272VRWC},1/5/2010 16:04,DTAA/HCG0731,PC-4643,Connect
{X4Y1-W2DR87LE-6773HZFM},1/5/2010 16:05,DTAA/MIC0914,PC-3326,Disconnect
{X2Z0-H8WR36PF-7525YQUE},1/5/2010 16:08,DTAA/NSC0842,PC-4132,Disconnect
{Z5T8-R4JU49UY-6817XJDR},1/5/2010 16:08,DTAA/KSW0597,PC-3787,Disconnect
{W7D3-V9MQ82TQ-2384SHDU},1/5/2010 16:08,DTAA/LTM0418,PC-4820,Disconnect
{F6A3-I3UF83YB-2640LBTK},1/5/2010 16:10,DTAA/AJA0220,PC-3872,Disconnect
{U4G4-X0IE26SC-8083CSYO},1/5/2010 16:15,DTAA/DDK0417,PC-0980,Disconnect
{F2N9-Y8QU14ZC-8820JTNG},1/5/2010 16:17,DTAA/CHA0174,PC-2751,Disconnect
{V2W9-W8FP60DC-7886CPFL},1/5/2010 16:32,DTAA/CAC0854,PC-0303,Disconnect
{R3F9-C8GW19UT-4426IQXP},1/5/2010 16:34,DTAA/HSD0519,PC-2047,Connect
{H6Z3-C6EP54JB-1125APKD},1/5/2010 16:36,DTAA/VMA0051,PC-1950,Disconnect
{V9M5-D6MX51WE-3530OJVT},1/5/2010 16:37,DTAA/AMA0191,PC-4736,Connect
{S7K3-U5GV52UV-8369QNLB},1/5/2010 16:38,DTAA/LID0942,PC-3769,Connect
{H5Y4-R3RQ08QW-8116JAYK},1/5/2010 16:43,DTAA/AMA0191,PC-4736,Disconnect
{Q3D5-R6YZ45SZ-8622GDYM},1/5/2010 16:43,DTAA/JLM0053,PC-1334,Disconnect
{G2T9-X0BG93LN-3279SNJF},1/5/2010 16:49,DTAA/ABB0272,PC-0726,Disconnect
{G9Z1-T7WP00MS-3977GOXE},1/5/2010 16:49,DTAA/RVS0852,PC-2420,Disconnect
{I5K8-J3OP69VZ-4330IMFX},1/5/2010 16:52,DTAA/HSR0472,PC-3512,Connect
{G0Q8-E5JT87DG-2264ZJOU},1/5/2010 16:53,DTAA/HSD0519,PC-2047,Disconnect
{M5T3-M4WG82HJ-5830BNWF},1/5/2010 16:55,DTAA/MMH0612,PC-2886,Disconnect
{Z9X1-C9AU55SH-1149DTSE},1/5/2010 16:56,DTAA/LID0942,PC-3769,Disconnect
{P3Y6-D3BY80VV-0060MYEJ},1/5/2010 17:05,DTAA/PIP0746,PC-0416,Disconnect
{B5T3-U0GC46FB-6112WXMY},1/5/2010 17:08,DTAA/HSR0472,PC-3512,Disconnect
{Q7Z5-Q0JR68BW-3163CIYH},1/5/2010 17:08,DTAA/AJB0016,PC-1116,Connect
{T8P2-L6LQ92BY-8605URFF},1/5/2010 17:15,DTAA/MCM0346,PC-2974,Disconnect
{L3M2-V8JW30JY-6647BQPV},1/5/2010 17:21,DTAA/MJM0469,PC-1592,Disconnect
{A8U1-U4CS78PY-8964TYNR},1/5/2010 17:29,DTAA/KKW0945,PC-2333,Connect
{U7U4-A0XZ78DS-7757LDHO},1/5/2010 17:32,DTAA/KKW0945,PC-2333,Disconnect
{D5J1-X0OV53MY-7995VCPU},1/5/2010 17:37,DTAA/KLS0717,PC-3136,Connect
{L9S6-F8UP06PS-5907RSNV},1/5/2010 17:47,DTAA/KLS0717,PC-3136,Disconnect
{C0T7-S0QB44HL-1991FSCT},1/5/2010 17:59,DTAA/OYR0801,PC-0088,Disconnect
{J1C5-J2HO99PJ-9480XUUH},1/5/2010 18:00,DTAA/HCG0731,PC-4643,Disconnect
{L5Q3-D2KE31QQ-6727UTPA},1/5/2010 18:07,DTAA/PXB0069,PC-1972,Disconnect
{K9G6-C0GO70MR-6571PXTS},1/5/2010 18:10,DTAA/DBB0235,PC-0309,Connect
{I9Z5-S1VQ74NJ-2440DVED},1/5/2010 18:12,DTAA/RBC0879,PC-1261,Disconnect
{X3I9-F8PQ41AY-0329YBKN},1/5/2010 18:13,DTAA/AJB0016,PC-1116,Disconnect
{R3Z4-J4XE95BM-7839IVME},1/5/2010 18:14,DTAA/GHC0041,PC-1139,Disconnect
{F6R8-L0VM11CP-3633WTUH},1/5/2010 18:31,DTAA/AFH0331,PC-0850,Disconnect
{U8A3-V2JL54GA-0736JRZP},1/5/2010 18:39,DTAA/DBB0235,PC-0309,Disconnect
{I0Z2-Y4DU83RY-4247ZRXG},1/5/2010 18:49,DTAA/GRG0693,PC-3411,Disconnect
{M9L3-T3NQ63VX-8885KIPP},1/5/2010 20:57,DTAA/NDS0490,PC-2549,Connect
{V8B9-A1XH34YS-0070VBFT},1/5/2010 21:09,DTAA/NDS0490,PC-2549,Disconnect
{N3L9-F9WC92RV-1607QKMA},1/5/2010 21:45,DTAA/HNS0858,PC-3790,Connect
{P0I0-W1DA44GD-7744NMWA},1/6/2010 1:31,DTAA/HTS0265,PC-1744,Connect
{Y9B3-T0MI93DY-0360KCPQ},1/6/2010 3:06,DTAA/HTS0265,PC-1744,Disconnect
{I6T4-I7DT89EG-0920HJIQ},1/6/2010 3:32,DTAA/HNS0858,PC-3790,Disconnect
{W6G4-Q7FC61IO-0529BAMV},1/6/2010 5:30,DTAA/VNM0127,PC-3456,Connect
{O0L8-N2IR40CJ-2925WTKO},1/6/2010 6:03,DTAA/VNM0127,PC-3456,Disconnect
{N3I0-S3AS91KZ-1765TAMR},1/6/2010 7:38,DTAA/KSB0673,PC-0847,Connect
{L4W0-J0LN60IH-6016KYXZ},1/6/2010 8:15,DTAA/VCG0663,PC-2219,Connect
{W4K7-P6AC96DL-1038BXUP},1/6/2010 8:24,DTAA/DBF0903,PC-2783,Connect
{Q3G9-C6ZA55XB-5951OTEV},1/6/2010 8:28,DTAA/ARK0026,PC-2707,Connect
{P2U9-J5VE78UZ-0147GGZF},1/6/2010 8:47,DTAA/IKH0904,PC-3664,Connect
{H4E2-F9SR31ET-8363BAYR},1/6/2010 8:47,DTAA/SKH0467,PC-1582,Connect
{W4B1-E0JI15WN-1341YEZF},1/6/2010 8:51,DTAA/DAV0579,PC-1701,Connect
{P2L3-J2RJ84UK-5034PLQR},1/6/2010 8:55,DTAA/MIK0034,PC-0845,Connect
{E8D5-C4DW66OE-1074MHNA},1/6/2010 9:15,DTAA/HBL0517,PC-1343,Connect
{S5J0-U4VF49MO-9427JEHD},1/6/2010 9:19,DTAA/NNB0443,PC-4625,Connect
{E2C1-Y8TX31SP-2157MYUC},1/6/2010 9:22,DTAA/CSC0297,PC-2848,Connect
{H7I6-R5BU15UC-5154KXRN},1/6/2010 9:23,DTAA/MIC0914,PC-3326,Connect
{X5T0-H7EO83EA-2950IYDK},1/6/2010 9:25,DTAA/NHL0521,PC-2511,Connect
{M0L9-T9AA08HK-6341ZAYF},1/6/2010 9:30,DTAA/BPC0533,PC-1229,Connect
{K9D6-M3IX33GO-4946ESXX},1/6/2010 9:33,DTAA/MZW0111,PC-0698,Connect
{V9Q9-X8VV61GC-7235RTGN},1/6/2010 9:46,DTAA/DBB0235,PC-0309,Connect
{S7H2-U3VS88ZK-2830LNDT},1/6/2010 9:50,DTAA/ATJ0284,PC-4337,Connect
{W0L8-B7EI91FN-8930MVPI},1/6/2010 9:52,DTAA/LCG0546,PC-0030,Connect
{V3G1-N4FT47YI-9334TAFQ},1/6/2010 9:55,DTAA/FHM0931,PC-3359,Connect
{C0W4-N3JN38RB-3406IDFB},1/6/2010 9:58,DTAA/RME0699,PC-2049,Connect
{T3H4-U7NV54QD-6508FLLV},1/6/2010 9:59,DTAA/JMS0793,PC-3179,Connect
{G4J6-U3EW90JO-6188IAVN},1/6/2010 10:09,DTAA/MMH0612,PC-2886,Connect
{V2P5-M4BO65WT-3919QYJK},1/6/2010 10:16,DTAA/RBC0879,PC-1261,Connect
{M0Q4-P9HL76VH-8384KHRO},1/6/2010 10:26,DTAA/LTM0418,PC-4820,Connect
{A3R8-O1RQ38NV-4846GQUJ},1/6/2010 10:29,DTAA/ESB0080,PC-2529,Connect
{A2B5-R0UA44YS-8210EGDU},1/6/2010 10:31,DTAA/YCB0005,PC-3392,Connect
{V8O0-V0QW33MJ-3670PXBL},1/6/2010 10:33,DTAA/ESB0080,PC-2529,Disconnect
{H3K7-G1LL91PB-4098VVIJ},1/6/2010 10:38,DTAA/MQL0135,PC-4656,Connect
{K2T5-S1XM56PG-2424QXTQ},1/6/2010 10:48,DTAA/AFN0918,PC-3425,Connect
{J2O6-B7HA31EG-0667TCKB},1/6/2010 10:49,DTAA/SLC0778,PC-3199,Connect
{R2E9-O1JU97UP-2120DPTT},1/6/2010 10:56,DTAA/KKW0676,PC-4445,Connect
{T0S4-C2TS65JW-4771FYTK},1/6/2010 10:56,DTAA/VCG0663,PC-2219,Disconnect
{E0R7-O7XL35HS-8503FVDQ},1/6/2010 10:56,DTAA/YCV0635,PC-4928,Connect
{I3P9-L2BO47OQ-0866LXAF},1/6/2010 10:57,DTAA/CWG0305,PC-1107,Connect
{O0A2-L1BB81QC-8628ILJF},1/6/2010 11:01,DTAA/GSL0697,PC-3442,Connect
{H1Z4-A0WE70YT-9507VCYJ},1/6/2010 11:08,DTAA/DAV0579,PC-1701,Disconnect
{C5R6-U5NW45EW-7204ZHOZ},1/6/2010 11:10,DTAA/LTM0418,PC-4820,Disconnect
{C9R8-C6CG03JP-4874WLJI},1/6/2010 11:16,DTAA/ATJ0284,PC-4337,Disconnect
{H8B5-K9YX12VR-2035JTCX},1/6/2010 11:17,DTAA/WOT0549,PC-0304,Connect
{W3T2-C9FL44GR-1543ZTRZ},1/6/2010 11:20,DTAA/HDR0261,PC-2506,Connect
{T7K6-Y4VH83TK-8482BAKP},1/6/2010 11:24,DTAA/WDW0485,PC-3096,Connect
{X6I4-Y2GP41LZ-3527TRGO},1/6/2010 11:25,DTAA/SDC0032,PC-3081,Connect
{T7X4-R2XQ18PN-9640SOPY},1/6/2010 11:33,DTAA/LCG0546,PC-0030,Disconnect
{V9R9-F0BJ75SM-1026NKJJ},1/6/2010 11:35,DTAA/MJM0469,PC-1592,Connect
{V6G7-A9XG26BU-1501ESDE},1/6/2010 11:42,DTAA/JCS0873,PC-1560,Connect
{D0A0-T7FR11YZ-3812LZXN},1/6/2010 11:43,DTAA/AQG0678,PC-1127,Connect
{P4S3-C3JO42VM-9210IQBV},1/6/2010 11:50,DTAA/RHP0688,PC-2436,Connect
{C4G3-W8RF70SM-5264LSGS},1/6/2010 11:59,DTAA/RHP0688,PC-2436,Disconnect
{K8Y4-R6NM85RH-6977JJJF},1/6/2010 12:07,DTAA/BCJ0800,PC-2703,Connect
{D7G9-U0JD23ES-2986WRPT},1/6/2010 12:12,DTAA/FKR0550,PC-2469,Connect
{B2O6-D5SL62JQ-4681BMQC},1/6/2010 12:13,DTAA/OYR0801,PC-0088,Connect
{R6F4-W4CU54RR-7134ZHBD},1/6/2010 12:14,DTAA/SOM0478,PC-3348,Connect
{Q5W6-Q4XO47LO-6299FNGE},1/6/2010 12:17,DTAA/AFR0646,PC-0323,Connect
{K8X2-Y0QY55JP-3654CMSB},1/6/2010 12:23,DTAA/AMA0191,PC-4736,Connect
{L4S9-A5SV51XV-0573BUCN},1/6/2010 12:26,DTAA/BJC0569,PC-2588,Connect
{N4T9-X5MW77FS-0265JOWL},1/6/2010 12:28,DTAA/PXB0069,PC-1972,Connect
{D2V5-R5ZP28BQ-9030KEXP},1/6/2010 12:32,DTAA/JHM0408,PC-2344,Connect
{Z6Y0-S2IO46BO-4856YFAG},1/6/2010 12:46,DTAA/WOT0549,PC-0304,Disconnect
{U5V2-F7AB35YM-6635NFSI},1/6/2010 12:47,DTAA/AQG0678,PC-1127,Disconnect
{R6I9-X5JI82LE-1573ASDK},1/6/2010 12:51,DTAA/RVS0852,PC-2420,Connect
{P6R4-O8ZL61PO-5535XBFV},1/6/2010 13:01,DTAA/LJR0772,PC-3780,Connect
{R5W3-P4ZG59GP-1592MTHT},1/6/2010 13:04,DTAA/DBF0903,PC-2783,Disconnect
{O1E2-N0WI24NA-0076GKNE},1/6/2010 13:07,DTAA/HSR0472,PC-3512,Connect
{V6F5-A1UA16VI-5400ARRD},1/6/2010 13:09,DTAA/SPK0818,PC-1938,Connect
{P4X4-F8SO43MZ-8870SDJY},1/6/2010 13:11,DTAA/NNB0443,PC-4625,Disconnect
{S2W2-Y1KO52DC-7029DWSG},1/6/2010 13:13,DTAA/JSW0180,PC-2587,Connect
{N9O6-T9JI87DD-4664UXMK},1/6/2010 13:13,DTAA/NSP0910,PC-4479,Connect
{S8O3-H5TY71MD-3574NPYN},1/6/2010 13:17,DTAA/MZW0111,PC-0698,Disconnect
{T4U5-G5YT49RK-1355HDJK},1/6/2010 13:22,DTAA/RVS0852,PC-2420,Disconnect
{J1K8-I8MJ96UR-2185CUOO},1/6/2010 13:23,DTAA/SLC0778,PC-3199,Disconnect
{R8B4-C4QE81TI-4575YSEQ},1/6/2010 13:25,DTAA/RBC0879,PC-1261,Disconnect
{Z6B0-S2JC89PI-3176HGPH},1/6/2010 13:25,DTAA/BGF0236,PC-1848,Connect
{T2G1-U7GD68OX-7373LJDQ},1/6/2010 13:26,DTAA/NHL0521,PC-2511,Disconnect
{R6F9-D0PD39SG-8812PNLR},1/6/2010 13:31,DTAA/SKH0467,PC-1582,Disconnect
{A6E1-E4JG91TG-0622QHVT},1/6/2010 13:38,DTAA/XKR0971,PC-1355,Connect
{T0S4-B8DG16WP-2994CLOB},1/6/2010 13:42,DTAA/JCS0873,PC-1560,Disconnect
{S7A7-X0NW96HV-1066HTDP},1/6/2010 13:43,DTAA/SCW0707,PC-1217,Connect
{P0C8-Y1ZH29ED-2098IOFH},1/6/2010 13:45,DTAA/KSB0673,PC-0847,Disconnect
{K2Z0-E3AG42WN-8307DCAJ},1/6/2010 13:49,DTAA/AJC0399,PC-1746,Connect
{O9L3-W4UF04CS-4515HADY},1/6/2010 13:56,DTAA/HBL0517,PC-1343,Disconnect
{C8D8-J1PF55DJ-0194PACC},1/6/2010 13:57,DTAA/JSW0180,PC-2587,Disconnect
{H8V7-O0AI69YN-9187CBHH},1/6/2010 14:00,DTAA/NSP0910,PC-4479,Disconnect
{C8O2-L2BW92FC-6535DUCJ},1/6/2010 14:06,DTAA/MVW0630,PC-2005,Connect
{J7I8-K9OI31FL-7873USHL},1/6/2010 14:12,DTAA/HNF0812,PC-4760,Connect
{K9M6-H8BQ51TA-8064ZYNV},1/6/2010 14:14,DTAA/DIS0382,PC-2501,Connect
{W0F2-K5ZP90CM-8236DGXU},1/6/2010 14:17,DTAA/MIC0914,PC-3326,Disconnect
{J3N6-K1IS78BM-5083CGFT},1/6/2010 14:17,DTAA/OYR0801,PC-0088,Disconnect
{G0R5-D0KW16CY-6647ZBXU},1/6/2010 14:19,DTAA/AJC0399,PC-1746,Disconnect
{B2W8-M4BI96HU-1286EKZG},1/6/2010 14:24,DTAA/JMS0793,PC-3179,Disconnect
{Y4I7-A0LD22UN-7647ACPE},1/6/2010 14:29,DTAA/LJR0772,PC-3780,Disconnect
{Y1R0-K1YG77QW-5501QKSD},1/6/2010 14:32,DTAA/JZO0727,PC-2134,Connect
{A7T4-F2MI52DH-4691ERBM},1/6/2010 14:39,DTAA/HSR0472,PC-3512,Disconnect
{W5G7-I9LV29VK-4099GLGZ},1/6/2010 14:43,DTAA/WMJ0364,PC-4532,Connect
{G9P8-O2DD73NL-5839QPFQ},1/6/2010 14:44,DTAA/MMF0289,PC-1734,Connect
{F3T0-R5XX90QE-4762LUGJ},1/6/2010 14:46,DTAA/WDW0485,PC-3096,Disconnect
{Q6N5-H7AM81FH-8227NBCB},1/6/2010 14:46,DTAA/YCB0005,PC-3392,Disconnect
{L5A6-I0QM57XF-3561HAXT},1/6/2010 14:47,DTAA/MIK0034,PC-0845,Disconnect
{V2T3-W3FC64UF-9811WVXA},1/6/2010 14:50,DTAA/SDC0032,PC-3081,Disconnect
{B6D6-K2SE68RI-9751BTNI},1/6/2010 14:54,DTAA/SPK0818,PC-1938,Disconnect
{X3K9-M7YL26GR-8053PBRJ},1/6/2010 14:55,DTAA/AFN0918,PC-3425,Disconnect
{J9D0-K3BM25OZ-2212BGPL},1/6/2010 14:56,DTAA/SKW0871,PC-1529,Connect
{A8K7-I6SA62XN-1277EVWD},1/6/2010 15:01,DTAA/BGF0236,PC-1848,Disconnect
{B5Z9-M0RR23UT-8840UUKM},1/6/2010 15:01,DTAA/AFH0331,PC-0850,Connect
{U5W5-H4EQ10FL-1797LOIL},1/6/2010 15:05,DTAA/YCV0635,PC-4928,Disconnect
{P9A4-E1ED00YW-7409JSYJ},1/6/2010 15:08,DTAA/MJM0469,PC-1592,Disconnect
{S5Z5-I1ZR16TR-0467IYFL},1/6/2010 15:09,DTAA/JAM0392,PC-0209,Connect
{V2H8-E5AJ82EE-3597NYJD},1/6/2010 15:11,DTAA/BJC0569,PC-2588,Disconnect
{W2T3-G2WY03OD-7034UAKY},1/6/2010 15:12,DTAA/HNF0812,PC-4760,Disconnect
{Z7R1-T8OQ39JW-9522PLTG},1/6/2010 15:16,DTAA/SCW0707,PC-1217,Disconnect
{B0R7-X6FV03CU-0790YFTK},1/6/2010 15:20,DTAA/BYB0347,PC-0714,Connect
{G2L9-C1RS74JZ-9279RFNM},1/6/2010 15:21,DTAA/EGM0401,PC-0936,Connect
{M9D4-N6EQ63EN-6493DEQS},1/6/2010 15:21,DTAA/AFH0331,PC-0850,Disconnect
{G4R8-T2AB47TC-8087ITLF},1/6/2010 15:22,DTAA/JAM0392,PC-0209,Disconnect
{Q3R0-L9VO36LF-0686DEKZ},1/6/2010 15:23,DTAA/FKR0550,PC-2469,Disconnect
{T0K4-I2JF28OT-9860OZQA},1/6/2010 15:26,DTAA/LPG0099,PC-2359,Connect
