id,date,user,pc,activity,activity_binary,hour,dayofweek
{X2P4-V5YC72LK-8828FNBZ},2010-01-03 17:54:00,SMH0291,PC-3571,logoff,0,17,6
{B4A5-M1HG95HA-7748MOPI},2010-01-03 17:55:00,IKP0472,PC-3842,logoff,0,17,6
{J8S1-W3RG86JQ-5650VUWD},2010-01-03 18:03:00,LDD0560,PC-3683,logoff,0,18,6
{D5F4-B9BC74RW-0739FJYQ},2010-01-03 18:04:00,NOB0181,PC-3446,logoff,0,18,6
{I8S9-M9AQ94DF-3103FSLO},2010-01-03 18:05:00,HSB0196,PC-8001,logoff,0,18,6
{Q4M6-X0AU19GZ-5689KPHY},2010-01-03 18:06:00,LAP0338,PC-5758,logoff,0,18,6
{T6K2-J8WP67EJ-8386FJGW},2010-01-03 18:10:00,ALB0892,PC-2744,logoff,0,18,6
{P6U7-T5BB05NH-8489EKZB},2010-01-03 18:10:00,DRR0242,PC-5002,logoff,0,18,6
{W9J2-F8DD18SP-8174LJWV},2010-01-03 18:10:00,WIQ0567,PC-6113,logoff,0,18,6
{Z8U1-S8VY98HV-6115IAYZ},2010-01-03 18:11:00,RAM0447,PC-2697,logoff,0,18,6
{K1Q3-Y9PI21EY-9311MDWK},2010-01-03 18:13:00,CTR0341,PC-6184,logoff,0,18,6
{J0V5-G7UM56CV-6126FXQU},2010-01-03 18:14:00,DAR0885,PC-1312,logoff,0,18,6
{A3D2-N2OW67VR-2335JABZ},2010-01-03 18:14:00,EHB0420,PC-1586,logoff,0,18,6
{Z3L1-D0LK18EO-9300CTTL},2010-01-03 18:15:00,YIC0195,PC-9353,logoff,0,18,6
{N7C4-K3DS96JE-2913IKXK},2010-01-03 18:24:00,NMS0280,PC-8262,logoff,0,18,6
{D5S9-K3PM09SX-0676UOSG},2010-01-03 18:25:00,BVC0790,PC-0008,logoff,0,18,6
{D9W5-L8MS32LC-5044ESDN},2010-01-03 18:40:00,MCF0600,PC-8790,logoff,0,18,6
{U8J2-J3DK19YR-1271BCLF},2010-01-03 19:00:00,AMW0392,PC-6163,logoff,0,19,6
{D5H7-C0SR11EI-7639KXME},2010-01-03 19:01:00,MDH0686,PC-9901,logoff,0,19,6
{H5F8-S4FU20TD-8132MVOE},2010-01-03 19:05:00,NGC0058,PC-7558,logoff,0,19,6
{L7J9-F1ID20YA-5556UYNY},2010-01-03 19:22:00,JDC0030,PC-0246,logoff,0,19,6
{L4V5-D3MV12SE-9588AUUN},2010-01-03 19:24:00,AOK0844,PC-4659,logoff,0,19,6
{E3S1-Y7CL27YR-7102NCHN},2010-01-03 19:26:00,MCD0125,PC-7295,logoff,0,19,6
{O2L5-U6NU48IL-6361FSTB},2010-01-03 19:36:00,PTH0830,PC-8118,logoff,0,19,6
{R4L0-W9SY40HG-4271UOTM},2010-01-03 19:41:00,JAJ0849,PC-9819,logoff,0,19,6
{K0X1-X0WT38GE-7147PSQH},2010-01-03 20:30:00,HDD0806,PC-6032,logoff,0,20,6
{P8Y4-F5GH91ZR-5479XMPU},2010-01-04 00:04:43,JGT0221,PC-3814,logon,1,0,0
{Z9R4-P8VW35GF-0976DSOZ},2010-01-04 00:11:32,JGT0221,PC-3814,logoff,0,0,0
{J6O3-T0RN74QK-2596VMWI},2010-01-04 00:12:17,MVH0373,PC-4176,logon,1,0,0
{O1O3-Q1JE53QM-5475EVLK},2010-01-04 00:18:05,MOS0047,PC-5909,logon,1,0,0
{Z9K7-O0CD77RF-9649XMLE},2010-01-04 00:18:39,MVH0373,PC-4176,logoff,0,0,0
{M6M3-C4PD99CH-3918LJGD},2010-01-04 00:24:51,JTM0223,PC-7311,logon,1,0,0
{C5R7-T1QO00BA-0236BWCK},2010-01-04 00:26:30,JTM0223,PC-7311,logoff,0,0,0
{K7W3-A0GV71WD-3248QRHA},2010-01-04 00:27:00,MOS0047,PC-5909,logoff,0,0,0
{A6B7-H5HC53LR-8298IWIC},2010-01-04 00:33:17,TSM0363,PC-5909,logon,1,0,0
{E9I7-O4WG11DH-7619KSLD},2010-01-04 00:33:45,QNP0216,PC-2567,logon,1,0,0
{F4K6-V1HK90KE-4960QGRG},2010-01-04 00:35:45,JRS0362,PC-8714,logon,1,0,0
{R0W9-S8NB99QF-4531VOCU},2010-01-04 00:39:37,TSM0363,PC-5909,logoff,0,0,0
{F8T5-Y2HZ40MR-0935WMXB},2010-01-04 00:39:45,UIR0043,PC-6263,logon,1,0,0
{R6N6-T3YS61JI-1890GMUI},2010-01-04 00:41:28,QNP0216,PC-2567,logoff,0,0,0
{N3H6-J2GY49DQ-3419NWHB},2010-01-04 00:42:24,JGT0221,PC-4690,logon,1,0,0
{L8B5-I8RU06MO-6538DDMG},2010-01-04 00:44:28,UIR0043,PC-6263,logoff,0,0,0
{O6P0-X9IS39FK-9035UTAD},2010-01-04 00:48:07,JRS0362,PC-8714,logoff,0,0,0
{X6E0-F1JO62RG-9297XRVB},2010-01-04 00:58:37,CBB0365,PC-8526,logon,1,0,0
{D1Q7-J5LP06QY-7291PYHV},2010-01-04 01:00:30,JGT0221,PC-4690,logoff,0,1,0
{S4A5-D1KM77HL-3035YGHC},2010-01-04 01:07:10,CBB0365,PC-8526,logoff,0,1,0
{E7Q7-A7XO18VP-2956KFME},2010-01-04 01:25:06,JAV0361,PC-0378,logon,1,1,0
{D3E3-V1KG81MM-4174RVVX},2010-01-04 01:34:29,KRV0372,PC-2582,logon,1,1,0
{B0E0-O0QN96YL-4558OUDY},2010-01-04 01:37:22,LBC0356,PC-9988,logon,1,1,0
{Z6N6-T4EH95QH-0007FAAH},2010-01-04 01:39:47,JAV0361,PC-0378,logoff,0,1,0
{E4E5-Y8BR30WQ-7230AHRF},2010-01-04 01:47:54,LBC0356,PC-9988,logoff,0,1,0
{P9S0-P4SU69CI-6086FBYY},2010-01-04 01:52:36,KRV0372,PC-2582,logoff,0,1,0
{B2I6-K1YR40QO-2485XZSB},2010-01-04 01:57:54,KCF0045,PC-3054,logon,1,1,0
{A1Y5-T5ZO11WY-9028NNPJ},2010-01-04 02:16:53,KCF0045,PC-3054,logoff,0,2,0
{P6V8-C0BJ48RL-9568JOWW},2010-01-04 02:24:32,EIS0041,PC-5508,logon,1,2,0
{K9P7-J8WZ79GZ-1137FRBP},2010-01-04 02:32:51,CSC0217,PC-3742,logon,1,2,0
{S5I3-G2FS33LA-7352MTZZ},2010-01-04 02:37:02,CSC0217,PC-3742,logoff,0,2,0
{Z8L9-P7PH06KH-3140IWRC},2010-01-04 02:42:38,WPR0368,PC-7052,logon,1,2,0
{K8I9-V7CF20KM-4003IZDZ},2010-01-04 02:43:49,MOS0047,PC-3459,logon,1,2,0
{W7T7-W2PB09MK-6224SGSG},2010-01-04 02:44:11,EIS0041,PC-5508,logoff,0,2,0
{J1L1-P7KR17DC-5008WUWM},2010-01-04 02:51:43,WPR0368,PC-7052,logoff,0,2,0
{E2K6-W7LK74VY-3099FCEC},2010-01-04 02:52:25,ACC0042,PC-9873,logon,1,2,0
{H9S4-P8NN87TQ-1245XEDQ},2010-01-04 02:55:40,MOS0047,PC-3459,logoff,0,2,0
{J4V7-V7JJ22JQ-0110WQZF},2010-01-04 03:02:56,ACC0042,PC-9873,logoff,0,3,0
{R5N6-P8JF60DO-9106LHOP},2010-01-04 03:15:35,MPM0220,PC-3301,logon,1,3,0
{Q1E3-W3AT23GB-4210WWOI},2010-01-04 03:27:05,MPM0220,PC-3301,logoff,0,3,0
{L1Q2-O1CC60VE-6749ZWHN},2010-01-04 03:29:26,JAV0361,PC-9461,logon,1,3,0
{Z6C2-Y0FX66VR-7263JWTB},2010-01-04 03:30:53,SAK0375,PC-3268,logon,1,3,0
{L9O8-B7HW41UL-2042DBBD},2010-01-04 03:32:38,JAV0361,PC-9461,logoff,0,3,0
{Y4H4-F0YN89UU-4963FSQX},2010-01-04 03:32:40,SAK0375,PC-3268,logoff,0,3,0
{H5I6-K0XN81SC-2542RZNC},2010-01-04 03:37:16,GTD0219,PC-2370,logon,1,3,0
{N9E3-Y8SX33VU-9868AOTO},2010-01-04 03:42:01,GTD0219,PC-2370,logoff,0,3,0
{G3I8-L5VF61FK-8294UESG},2010-01-04 03:43:20,KSP0357,PC-3446,logon,1,3,0
{J7Z9-J4AT34CR-5318RQEF},2010-01-04 03:53:40,MSH0040,PC-9926,logon,1,3,0
{A4L0-Y2GG71HL-8040UMHC},2010-01-04 03:55:04,KSP0357,PC-3446,logoff,0,3,0
{L1D4-G3LT09VY-9540QIXT},2010-01-04 04:08:32,MSH0040,PC-9926,logoff,0,4,0
{W1M8-S7ON91BX-5423WTFC},2010-01-04 04:13:48,JTM0223,PC-3094,logon,1,4,0
{R7O7-U3KU12CN-6357CMRL},2010-01-04 04:31:56,JTM0223,PC-3094,logoff,0,4,0
{I6G3-W7XZ55NQ-5945RGCF},2010-01-04 04:40:56,EIS0041,PC-9822,logon,1,4,0
{M2G9-V6ME02DO-8889FPLG},2010-01-04 04:44:28,UIR0043,PC-6824,logon,1,4,0
{W2G2-S3OM42BY-7774DJXN},2010-01-04 04:49:09,EIS0041,PC-9822,logoff,0,4,0
{B5D6-V7HH94HI-9237PNYI},2010-01-04 04:53:59,EIS0041,PC-9706,logon,1,4,0
{G9F7-I7OE54HY-7642OGMC},2010-01-04 04:54:19,UIR0043,PC-6824,logoff,0,4,0
{D8O0-Q5IK98WP-8969TDJD},2010-01-04 04:54:47,MSH0040,PC-9408,logon,1,4,0
{B5R9-R3NF09OU-2180CDPI},2010-01-04 04:57:01,EIS0041,PC-9706,logoff,0,4,0
{W0G1-T7GL82IR-6747YHXN},2010-01-04 05:01:30,MSH0040,PC-9408,logoff,0,5,0
{C1V6-K2AC30KI-4607RJQN},2010-01-04 05:06:15,BAL0044,PC-5833,logon,1,5,0
{S0O1-D5CS55UE-9919AKGM},2010-01-04 05:12:28,BAL0044,PC-5833,logoff,0,5,0
{W8Q6-Q8RU71BO-4205TUQJ},2010-01-04 05:13:08,UIR0043,PC-3424,logon,1,5,0
{D5G5-X0LE99JC-0312ZYJM},2010-01-04 05:22:30,JLM0364,PC-0928,logon,1,5,0
{W2T1-B8JM32GV-4909NVCH},2010-01-04 05:29:09,KSP0357,PC-6009,logon,1,5,0
{Z4T2-K6HV18NY-5627TERX},2010-01-04 05:30:41,UIR0043,PC-3424,logoff,0,5,0
{O0G3-H6KQ97MU-0243HYFA},2010-01-04 05:35:40,JLM0364,PC-0928,logoff,0,5,0
{U9Q3-O1KE32GL-0690XCYS},2010-01-04 05:38:56,MPM0220,PC-3764,logon,1,5,0
{K1V5-E3SC10XN-7045MQVY},2010-01-04 05:39:40,DMG0358,PC-3459,logon,1,5,0
{G2V4-V5UO83HD-5229GIXK},2010-01-04 05:40:02,KSP0357,PC-6009,logoff,0,5,0
{O8Z9-R2DL30MU-4447INSS},2010-01-04 05:44:26,DFR0218,PC-8884,logon,1,5,0
{P7N5-G8UU61SJ-2717XWXO},2010-01-04 05:46:17,JGT0221,PC-7702,logon,1,5,0
{R0Y6-L9YD46WM-8065SMTJ},2010-01-04 05:49:06,DFR0218,PC-8884,logoff,0,5,0
{W3J4-H3IK73XN-0190JYCF},2010-01-04 05:53:10,MPM0220,PC-3764,logoff,0,5,0
{M2O6-O2EV08FP-9392ODPS},2010-01-04 05:55:04,JGT0221,PC-7702,logoff,0,5,0
{D8Y4-Q3UR67FN-2641IZCA},2010-01-04 05:57:35,CCA0046,PC-4729,logon,1,5,0
{T7E8-X9MR10MN-3890FFGX},2010-01-04 05:58:46,DMG0358,PC-3459,logoff,0,5,0
{G9O5-O4YN73AH-4010WVQT},2010-01-04 06:03:39,HWY0038,PC-0183,logon,1,6,0
{I2Q7-T0TO61MP-1007OWTN},2010-01-04 06:03:48,CCA0046,PC-4729,logoff,0,6,0
{T1X5-N4GH22UV-4854JDUO},2010-01-04 06:06:39,HWY0038,PC-0183,logoff,0,6,0
{E6C5-E7AP34JC-8642HRIX},2010-01-04 06:11:41,AJF0370,PC-7275,logon,1,6,0
{Q6P9-M0RT53MW-2351LWGC},2010-01-04 06:13:28,MSO0222,PC-0269,logon,1,6,0
{S3Q4-F4JV16HZ-9185SUYR},2010-01-04 06:25:02,EIS0041,PC-6776,logon,1,6,0
{U7P7-J4BV99DQ-7559QYDS},2010-01-04 06:28:21,JCC0225,PC-6688,logon,1,6,0
{L4X9-A0OE61CU-7570AYXB},2010-01-04 06:31:14,AJF0370,PC-7275,logoff,0,6,0
{O1Q9-Y7IZ95YA-9583BIRT},2010-01-04 06:31:34,MSO0222,PC-0269,logoff,0,6,0
{T6B0-H4YT99KX-2153TPSM},2010-01-04 06:32:12,GTD0219,PC-0132,logon,1,6,0
{H0S5-T3FT29PE-9968AMTV},2010-01-04 06:38:27,MVH0373,PC-6184,logon,1,6,0
{A3N9-A6YT56RZ-0654FKTV},2010-01-04 06:40:40,GTD0219,PC-0132,logoff,0,6,0
{D9C5-A5CA57CW-0214LXYC},2010-01-04 06:42:18,EIS0041,PC-6776,logoff,0,6,0
{X7X7-V4DH91TR-7268ZJVP},2010-01-04 06:45:00,AJD0074,PC-3135,logon,1,6,0
{O2C7-Z7EJ74ZG-6554ISXU},2010-01-04 06:45:00,KBP0008,PC-3851,logon,1,6,0
{A9M1-Y4PI89YU-5165ILOV},2010-01-04 06:46:24,JCC0225,PC-6688,logoff,0,6,0
{O1E7-C5CB75MN-2916SHXJ},2010-01-04 06:46:34,MVH0373,PC-6184,logoff,0,6,0
{Y4J4-D6BJ04YP-3257CCUL},2010-01-04 06:47:00,KRG0158,PC-9770,logon,1,6,0
{L0O7-Q0JH27GV-3164SYZB},2010-01-04 06:49:00,KBB0189,PC-4524,logon,1,6,0
{D6X6-G3LZ90RY-8980CYUV},2010-01-04 06:53:00,SRH0155,PC-9919,logon,1,6,0
{K8Q9-O1BW29AG-0499VSKH},2010-01-04 06:56:00,EIM0156,PC-1874,logon,1,6,0
{G5K3-M3XS93TY-3079PADK},2010-01-04 06:58:00,HTH0007,PC-8851,logon,1,6,0
{C4Q8-E8NR58AE-1824BLMG},2010-01-04 07:00:00,AVM0947,PC-0285,logon,1,7,0
{C8C5-H5QD41PM-4453GHYB},2010-01-04 07:00:00,CIM0271,PC-3291,logon,1,7,0
{B2W4-P4IF52IO-5890FIXP},2010-01-04 07:00:00,CJP0952,PC-7525,logon,1,7,0
{A3C7-K9OM31FL-7225IRRY},2010-01-04 07:00:00,DFH0188,PC-0205,logon,1,7,0
{P8E4-Y7UA72BZ-6098QDRY},2010-01-04 07:00:00,DIW0118,PC-0174,logon,1,7,0
{L3M5-L5AN90SV-6885WUNN},2010-01-04 07:00:00,DJB0159,PC-3907,logon,1,7,0
{F8J1-C5UM60QI-6888TFNC},2010-01-04 07:00:00,DLM0051,PC-0166,logon,1,7,0
{I9V2-W7GZ96ON-9219MTFD},2010-01-04 07:00:00,HFB0347,PC-0524,logon,1,7,0
{F7V8-Y9US31WK-3956NUNI},2010-01-04 07:00:00,MMG0943,PC-2370,logon,1,7,0
{S7G3-J1ZN76CR-5965ZDXW},2010-01-04 07:00:00,NMB0972,PC-8330,logon,1,7,0
{W0R8-Y0CE32IQ-5467DSVA},2010-01-04 07:00:00,POB0343,PC-5864,logon,1,7,0
{Y0S3-H6JQ78ON-3519UDPR},2010-01-04 07:00:00,RRA0938,PC-9586,logon,1,7,0
{N9N9-A5FV43JL-8523UTBR},2010-01-04 07:00:42,HWY0038,PC-2567,logon,1,7,0
{Y9S0-Z5PT62ER-3275IGRQ},2010-01-04 07:01:00,CSJ0340,PC-1518,logon,1,7,0
{Z0U7-D9ZZ45LZ-7591KJOY},2010-01-04 07:01:00,NGF0157,PC-6056,logon,1,7,0
{W0P9-G5AE88XX-1785ZPBY},2010-01-04 07:01:00,PGH0184,PC-7756,logon,1,7,0
{I3R2-C0LH44US-5593YXAS},2010-01-04 07:01:00,TDG0962,PC-2173,logon,1,7,0
{P4M9-C5LT94XQ-2651KQEI},2010-01-04 07:01:00,WBC0192,PC-6349,logon,1,7,0
{Y2E0-R2RG53MM-7325MCZY},2010-01-04 07:02:00,BAK0964,PC-6755,logon,1,7,0
{H3X8-X6ZY94CY-1800VYNH},2010-01-04 07:02:00,CAH0936,PC-2276,logon,1,7,0
{V7K2-G0QW30GZ-9636VTNQ},2010-01-04 07:02:00,CKH0144,PC-1893,logon,1,7,0
{Q7U8-M1NS60KF-0710RSET},2010-01-04 07:02:00,ECL0930,PC-8127,logon,1,7,0
{E3T2-E6AL58UA-4873CFLB},2010-01-04 07:02:00,ICS0956,PC-7702,logon,1,7,0
{Y7X9-M4RK47RK-9857AABG},2010-01-04 07:02:00,KSP0966,PC-6985,logon,1,7,0
{H0R7-P6BG99FW-2016XDRS},2010-01-04 07:02:00,RAG0275,PC-3094,logon,1,7,0
{I1Q3-S0DP58KA-0973JSJB},2010-01-04 07:02:00,ROB0272,PC-6933,logon,1,7,0
{E7G2-C2FH75PT-8889YBOY},2010-01-04 07:02:00,SGS0268,PC-0777,logon,1,7,0
{N6M2-X7BA09ZW-6226ZGDT},2010-01-04 07:03:00,DRR0162,PC-5168,logon,1,7,0
{A8L7-N5YA96LS-3794HIXR},2010-01-04 07:03:00,GKO0078,PC-4233,logon,1,7,0
{B6E3-K0FR68GU-8056HSRT},2010-01-04 07:03:00,HXL0968,PC-0623,logon,1,7,0
{Q0P4-J3CF71ZZ-3794EBFH},2010-01-04 07:03:00,NIH0969,PC-3978,logon,1,7,0
{W2K2-H8JZ36DJ-7230KRKD},2010-01-04 07:03:00,RHC0335,PC-8144,logon,1,7,0
{R8Q1-Z8JQ38AM-2996GOWN},2010-01-04 07:03:00,XAA0104,PC-7435,logon,1,7,0
{E0O8-X1ML93YD-2137BGSW},2010-01-04 07:04:00,SNS0129,PC-5920,logon,1,7,0
{E6K9-K9VV84BJ-5914TGWN},2010-01-04 07:04:00,SVL0940,PC-0115,logon,1,7,0
{H0G4-T5FE40TW-0675QPBT},2010-01-04 07:04:00,TNM0961,PC-2030,logon,1,7,0
{R5X8-S9RX85DA-9056EQMP},2010-01-04 07:04:00,TVS0050,PC-2174,logon,1,7,0
{K1U5-I4GC84PG-9352KHLD},2010-01-04 07:04:09,GKO0078,PC-4124,logon,1,7,0
{D5P7-L9OH99VC-8049JPPV},2010-01-04 07:04:50,HWY0038,PC-2567,logoff,0,7,0
{O0P1-A1TB43BO-2249ZJVC},2010-01-04 07:05:00,AGB0186,PC-8410,logon,1,7,0
{B3P9-V3JM52EG-5349QNYX},2010-01-04 07:05:00,BNR0965,PC-2422,logon,1,7,0
{R6Z7-C1HI20WY-4350EAYY},2010-01-04 07:05:00,EHR0096,PC-5508,logon,1,7,0
{C8W9-Z4PN77DX-8236EEWA},2010-01-04 07:05:00,HCC0344,PC-2768,logon,1,7,0
{Y6M0-M7EL14VL-5709ZSQI},2010-01-04 07:05:00,IRM0931,PC-7188,logon,1,7,0
{L6S4-G5IC37SM-6400ORKE},2010-01-04 07:05:00,MKL0941,PC-1246,logon,1,7,0
{O0T4-R5YN42JI-5942RTKT},2010-01-04 07:05:00,MSD0939,PC-3430,logon,1,7,0
{X0P8-S6RJ14AX-4321EXVM},2010-01-04 07:06:00,BSB0990,PC-8932,logon,1,7,0
{X3S4-K5LQ93BA-7967XVQD},2010-01-04 07:06:00,HWM0342,PC-4436,logon,1,7,0
{C8U4-L4EN35BF-3542HCXX},2010-01-04 07:06:00,SJC0333,PC-3126,logon,1,7,0
{Q1C3-F1BY46QX-0471OLMG},2010-01-04 07:06:00,SPA0141,PC-2560,logon,1,7,0
{J6P8-M0RN31JR-1835CIUB},2010-01-04 07:07:00,FXF0957,PC-4176,logon,1,7,0
{I3Y8-P5HQ17YS-8564NPIM},2010-01-04 07:07:00,JIM0095,PC-9328,logon,1,7,0
{I6H6-A9NZ29MX-1715BZLI},2010-01-04 07:07:00,KDT0346,PC-7238,logon,1,7,0
{O8P2-R0YU78TH-6901UBEF},2010-01-04 07:07:00,NWT0098,PC-4667,logon,1,7,0
{D1K4-P7UB15DV-8324XPWL},2010-01-04 07:07:00,RKF0164,PC-4418,logon,1,7,0
{H3K1-Z4RO76AE-2375XUOF},2010-01-04 07:07:00,VEB0935,PC-3534,logon,1,7,0
{A8Q6-R2OM85FO-7769GVSS},2010-01-04 07:08:00,AKK0329,PC-2072,logon,1,7,0
{L2T1-F9GH28MM-0761CWOC},2010-01-04 07:08:00,CSL0949,PC-6544,logon,1,7,0
{X5D6-P0RN23AM-4639FJSU},2010-01-04 07:08:00,GCG0951,PC-4704,logon,1,7,0
{X4T9-R8ID98VV-5240ZHJM},2010-01-04 07:08:00,GNS0178,PC-6846,logon,1,7,0
{V9P4-F8DK48SN-3861JOMJ},2010-01-04 07:08:00,MAE0331,PC-8591,logon,1,7,0
{P0Z0-C3GN32TC-0220JCXQ},2010-01-04 07:08:00,MKS0204,PC-5102,logon,1,7,0
{M6A9-M5KK57ZR-3848ODOI},2010-01-04 07:08:00,OHC0973,PC-0745,logon,1,7,0
{J6F4-Z8FQ73KR-7531TQQB},2010-01-04 07:08:00,ONL0276,PC-2891,logon,1,7,0
{G5G2-Q3II68WO-3604BFMS},2010-01-04 07:08:00,ORG0339,PC-8252,logon,1,7,0
{F3J6-J8DY53UU-0650NKQM},2010-01-04 07:09:00,CTR0341,PC-6184,logon,1,7,0
{C2E6-R5WP36CL-0903HXSV},2010-01-04 07:09:00,GNZ0953,PC-3814,logon,1,7,0
{Q2R8-O7QM20SK-0316RHHE},2010-01-04 07:09:00,LHB0967,PC-2996,logon,1,7,0
{N8R2-F1GQ83IW-7756LLKK},2010-01-04 07:09:00,LRW0970,PC-1620,logon,1,7,0
{Z3J7-P4VJ67QZ-1595FSZE},2010-01-04 07:09:00,MAR0955,PC-6793,logon,1,7,0
{T8Q7-Y1KV04VA-3871WZOZ},2010-01-04 07:09:00,RVF0201,PC-7899,logon,1,7,0
{Q3C6-C1WT09EJ-0523RBCP},2010-01-04 07:09:26,GKO0078,PC-4124,logoff,0,7,0
{I5M5-I9TC00XY-2392HEJA},2010-01-04 07:09:26,SRH0155,PC-4124,logon,1,7,0
{H2A2-P7IG80VX-1351MFVR},2010-01-04 07:10:00,CWB0065,PC-4621,logon,1,7,0
{J8Y6-Z9CZ17VJ-8554VFFQ},2010-01-04 07:10:00,DVW0103,PC-7174,logon,1,7,0
{K3C7-G9FU34ED-8860XCQC},2010-01-04 07:10:00,JMK0099,PC-2363,logon,1,7,0
{P9G2-E8BA67FS-0704VAPV},2010-01-04 07:10:00,KKS0119,PC-0322,logon,1,7,0
{Z9P8-J0CH81JT-3983ZOOS},2010-01-04 07:10:00,LRR0148,PC-4275,logon,1,7,0
{T5R9-H5RB55JF-7289LDVL},2010-01-04 07:10:00,NCH0179,PC-3695,logon,1,7,0
{W7J8-T1CL49DJ-5111VXNH},2010-01-04 07:10:00,PMC0328,PC-7219,logon,1,7,0
{N3Q8-O6UW53SX-2932NCUW},2010-01-04 07:10:00,SBD0913,PC-0262,logon,1,7,0
{W7A4-K2EC76DI-1608OXOL},2010-01-04 07:10:00,SHR0334,PC-2924,logon,1,7,0
{I1A2-G3PY29WB-2313NQWF},2010-01-04 07:10:30,SRH0155,PC-4124,logoff,0,7,0
{C2Z9-S6ZN26FR-7334RUIV},2010-01-04 07:10:31,TVS0050,PC-4124,logon,1,7,0
{Q0P4-Q8EB45OP-3603LZQQ},2010-01-04 07:10:54,JAV0361,PC-9196,logon,1,7,0
{J1P4-V4IY66CF-9679AZPC},2010-01-04 07:11:00,DHM0937,PC-7941,logon,1,7,0
{Y5M2-X6EG64ZR-0905NMUJ},2010-01-04 07:11:00,FPC0954,PC-7839,logon,1,7,0
{D5H4-P0IT02EM-8134HFCD},2010-01-04 07:11:00,NOB0181,PC-3446,logon,1,7,0
{A0J6-A9BY77DC-6757IOUE},2010-01-04 07:11:00,OMS0101,PC-9507,logon,1,7,0
{S4W0-G8YM66RQ-9986CLCX},2010-01-04 07:11:00,SNC0187,PC-4753,logon,1,7,0
{T7X1-I6VS35IM-4758EUAM},2010-01-04 07:11:00,WAB0143,PC-8014,logon,1,7,0
{B2R2-F3XA64EV-9672RUCX},2010-01-04 07:12:00,ASV0946,PC-2806,logon,1,7,0
{L9G4-R5DZ60JB-6494IUQH},2010-01-04 07:12:00,JGM0934,PC-3301,logon,1,7,0
{B2Y7-V1TQ30FA-0717UBQB},2010-01-04 07:12:00,KAT0270,PC-7146,logon,1,7,0
{R9J6-J2LJ85GO-7613OULK},2010-01-04 07:12:00,OQH0183,PC-6602,logon,1,7,0
{K2C7-B2SR78CB-4190DTGV},2010-01-04 07:12:00,ZJS0269,PC-7019,logon,1,7,0
{R8J4-E1XG96XP-3533KBPK},2010-01-04 07:13:00,AIB0948,PC-8245,logon,1,7,0
{X1E5-O9OR06CR-3901JJZW},2010-01-04 07:13:00,BLL0929,PC-7375,logon,1,7,0
{F7H3-I1LE37HV-4944BWZW},2010-01-04 07:13:00,CAM0102,PC-6247,logon,1,7,0
{F4M7-A4RP42AF-8610SLWY},2010-01-04 07:13:00,DOL0332,PC-1109,logon,1,7,0
{T9C6-H9EZ48JJ-0122UMKJ},2010-01-04 07:13:00,ELH0960,PC-7775,logon,1,7,0
{U9D9-H7UF23SI-1767CLRG},2010-01-04 07:13:00,ENL0100,PC-3494,logon,1,7,0
{A0N6-J1VF92WV-0853UEEK},2010-01-04 07:13:00,GCC0945,PC-6694,logon,1,7,0
{R0I3-Z8SD37OW-1208XIWV},2010-01-04 07:13:00,HLM0933,PC-5242,logon,1,7,0
{G4V2-D4HY05SP-3359QFIK},2010-01-04 07:13:00,ILH0958,PC-2181,logon,1,7,0
{V6W4-Z7DN68TL-1280FSOM},2010-01-04 07:13:00,OMM0944,PC-0378,logon,1,7,0
{D7C8-D5RP94LX-2444HTJA},2010-01-04 07:13:00,QNF0205,PC-0683,logon,1,7,0
{L8R4-R4LM17WS-9209ZTFQ},2010-01-04 07:13:00,WRM0963,PC-5082,logon,1,7,0
{D7E2-H8MO25FM-6674RHOJ},2010-01-04 07:13:56,MVH0373,PC-5083,logon,1,7,0
{S0I4-K4DY74XG-3745WFBT},2010-01-04 07:14:00,ATF0274,PC-3459,logon,1,7,0
{M2U7-T6KO73MQ-5454JBUP},2010-01-04 07:14:00,BWP0202,PC-7445,logon,1,7,0
{E9E2-X1BZ51HU-9052PHOR},2010-01-04 07:14:00,CFG0959,PC-9094,logon,1,7,0
{S1J1-I6JT94AT-2997VMPZ},2010-01-04 07:14:00,CGF0337,PC-0369,logon,1,7,0
{F1N4-T5DS64JN-6262UJDT},2010-01-04 07:14:00,FKB0163,PC-5087,logon,1,7,0
{T8R7-D3MO57VX-7814ZKAV},2010-01-04 07:14:00,JJM0203,PC-0148,logon,1,7,0
{I8N3-N0ZJ96UR-9605CTUS},2010-01-04 07:14:00,JSH0330,PC-5423,logon,1,7,0
{W8Q4-L0TQ10TB-9059FIFK},2010-01-04 07:14:00,NCE0097,PC-2393,logon,1,7,0
{L8R1-R8MM85WF-1956UVHS},2010-01-04 07:14:00,RSM0277,PC-2930,logon,1,7,0
{W2W7-E1JX84BY-8491SUIC},2010-01-04 07:14:00,SSS0345,PC-3543,logon,1,7,0
{W9R2-P4ZC05KQ-6561KQED},2010-01-04 07:14:05,JGT0221,PC-2187,logon,1,7,0
{Z1S9-V4CH31AF-3830ZXNE},2010-01-04 07:15:00,AJR0932,PC-4748,logon,1,7,0
{P0X2-V2EC90CA-8638BCKR},2010-01-04 07:15:00,BBS0039,PC-9436,logon,1,7,0
{M7I4-L4DD02ID-6194MYWB},2010-01-04 07:15:00,CCH0182,PC-0514,logon,1,7,0
{J8Z2-E5QZ17TX-2806NHGJ},2010-01-04 07:15:00,CXC0336,PC-5502,logon,1,7,0
